filename,start time,end time,freq. band (Hz),number of peaks,peaks freq. (Hz),SPL (dB),SNLD (dB),AIS
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320105015.wav,2004-03-20 10:51:55,2004-03-20 10:53:35,50.0 - 1000.0,3,"[176.5, 197.0, 359.0]",61.0,[4.49 5.6  7.13],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320105015.wav,2004-03-20 10:53:34,2004-03-20 10:55:14,50.0 - 1000.0,3,"[176.5, 197.0, 359.0]",63.0,[4.31 3.78 7.23],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320115015.wav,2004-03-20 11:50:15,2004-03-20 11:51:55,50.0 - 1000.0,2,"[155.0, 359.5]",61.0,[3.64 4.37],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320115015.wav,2004-03-20 11:51:55,2004-03-20 11:53:35,50.0 - 1000.0,1,[360.0],61.0,[2.75],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320115015.wav,2004-03-20 11:53:34,2004-03-20 11:55:14,50.0 - 1000.0,1,[360.0],61.0,[1.28],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320125015.wav,2004-03-20 12:50:15,2004-03-20 12:51:55,50.0 - 1000.0,3,"[65.5, 83.0, 359.5]",70.0,[4.39 4.74 8.16],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320125015.wav,2004-03-20 12:51:55,2004-03-20 12:53:35,50.0 - 1000.0,2,"[359.5, 719.0]",64.0,[3.58 1.26],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320125015.wav,2004-03-20 12:53:34,2004-03-20 12:55:14,50.0 - 1000.0,2,"[120.0, 359.5]",64.0,[2.24 3.94],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320135015.wav,2004-03-20 13:50:15,2004-03-20 13:51:55,50.0 - 1000.0,2,"[344.0, 359.0]",63.0,[1.   3.52],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320135015.wav,2004-03-20 13:51:55,2004-03-20 13:53:35,50.0 - 1000.0,4,"[59.0, 197.0, 205.5, 359.0]",62.0,[2.48 1.16 1.26 3.1 ],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320135015.wav,2004-03-20 13:53:34,2004-03-20 13:55:14,50.0 - 1000.0,6,"[97.0, 197.0, 205.5, 329.0, 344.0, 359.0]",62.0,[1.03 1.85 2.52 1.78 1.43 5.  ],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320145015.wav,2004-03-20 14:50:15,2004-03-20 14:51:55,50.0 - 1000.0,6,"[199.0, 285.0, 330.0, 337.0, 359.5, 367.0]",63.0,[3.11 3.02 2.59 1.93 6.98 1.92],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320145015.wav,2004-03-20 14:51:55,2004-03-20 14:53:35,50.0 - 1000.0,4,"[199.0, 285.0, 359.5, 367.0]",62.0,[5.03 6.23 9.46 2.19],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320145015.wav,2004-03-20 14:53:34,2004-03-20 14:55:14,50.0 - 1000.0,3,"[199.0, 285.0, 359.5]",63.0,[4.55 4.42 9.97],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320155015.wav,2004-03-20 15:50:15,2004-03-20 15:51:55,50.0 - 1000.0,6,"[88.0, 150.0, 153.0, 197.0, 344.5, 359.5]",65.0,[1.43 2.38 3.41 5.26 4.71 9.27],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320155015.wav,2004-03-20 15:51:55,2004-03-20 15:53:35,50.0 - 1000.0,4,"[151.0, 197.0, 344.5, 359.5]",65.0,[ 6.63  7.78  7.87 11.25],0
